ita_id;id_ras_activity_data;ita_t;ita_micro;ita_mili ;ita_x;ita_y;ita_z;ita_is_calibration_data
18049678;3799;1,69564E+12;242531564;9150;0.07670359;-0.015319806;0.092869245;true
18049679;3799;1,69564E+12;242548231;9166;0.08978294;-0.044011958;0.122267164;true
18049680;3799;1,69564E+12;242564898;9183;0.0039260713;-0.056327097;0.08539835;true
18049681;3799;1,69564E+12;242581565;9200;0.053269275;-0.074542284;0.11846532;true
18049682;3799;1,69564E+12;242598232;9216;0.04030025;-0.05858371;0.12015976;true
18049683;3799;1,69564E+12;242614899;9233;-0.024455752;-0.03490327;0.068980806;true
18049684;3799;1,69564E+12;242631566;9250;-0.018360976;-0.06318478;0.068747245;true
18049685;3799;1,69564E+12;242648233;9266;-0.024663517;-0.10544395;0.11105501;true
18049686;3799;1,69564E+12;242664900;9283;0.08419953;-0.03755518;0.13224827;true
18049687;3799;1,69564E+12;242681567;9300;0.0106166415;0.0024716828;0.11238144;true
18049688;3799;1,69564E+12;242698234;9316;0.09372908;-0.005849524;0.0997209;true
18049689;3799;1,69564E+12;242714901;9333;0.011941922;-0.04369908;0.07248722;true
18049690;3799;1,69564E+12;242731568;9350;0.12291938;-0.053713977;0.116020985;true
18049691;3799;1,69564E+12;242748235;9366;0.072829;-0.027147956;0.09283778;true
18049692;3799;1,69564E+12;242764902;9383;0.05177846;-0.013702967;0.045132928;true
18049693;3799;1,69564E+12;242781569;9400;0.04029311;-0.04718296;0.048000973;true
18049694;3799;1,69564E+12;242798236;9416;0.048583698;-0.06316009;0.07750699;true
18049695;3799;1,69564E+12;242814903;9433;0.08147755;-0.073292606;0.08262118;true
18049696;3799;1,69564E+12;242831570;9450;0.036630873;-0.08634489;0.11010382;true
18049697;3799;1,69564E+12;242848237;9466;0.07339284;-0.04949673;0.12386145;true
18049698;3799;1,69564E+12;242864904;9483;0.014042124;-0.037385747;0.08242549;true
18049699;3799;1,69564E+12;242881571;9500;0.057398237;-0.046928138;0.09582961;true
18049700;3799;1,69564E+12;242898238;9516;0.055768795;-0.025347313;0.07470398;true
18049701;3799;1,69564E+12;242914905;9533;0.1228842;0.032787427;0.12346696;true
18049702;3799;1,69564E+12;242931572;9550;0.01017221;0.0016374934;0.122262426;true
18049703;3799;1,69564E+12;242948239;9566;-0.00899654;-0.053616967;0.10675725;true
18049704;3799;1,69564E+12;242964906;9583;0.035769586;-0.080274545;0.0903784;true
18049705;3799;1,69564E+12;242981573;9600;0.04579483;-0.0450755;0.08752333;true
18049706;3799;1,69564E+12;242998240;9616;0.025403123;-0.04077549;0.09069241;true
18049707;3799;1,69564E+12;243014907;9633;0.0020498617;-0.027844008;0.0840643;true
18049708;3799;1,69564E+12;243031574;9650;-0.08639727;-0.11253229;0.05957841;true
18049709;3799;1,69564E+12;243048241;9666;0.0054134103;-0.107971534;0.0751169;true
18049710;3799;1,69564E+12;243064908;9683;-0.032187298;-0.077510744;0.08993351;true
18049711;3799;1,69564E+12;243081575;9700;-0.0056439964;-0.03344892;0.13499187;true
18049712;3799;1,69564E+12;243098242;9716;-1.4248467E-4;0.0046639675;0.112472035;true
18049713;3799;1,69564E+12;243114909;9733;0.024973206;0.008367739;0.09797042;true
18049714;3799;1,69564E+12;243131576;9750;0.058247667;-0.036048993;0.083051845;true
18049715;3799;1,69564E+12;243148243;9766;0.08681953;-0.071677946;0.068259306;true
18049716;3799;1,69564E+12;243164910;9783;0.18789068;-0.029047681;0.101202816;true
18049717;3799;1,69564E+12;243181577;9800;0.2627994;0.05644512;0.13771263;true
18049718;3799;1,69564E+12;243198244;9816;0.2120674;0.07208181;0.004059591;true
18049719;3799;1,69564E+12;243214911;9833;0.06292193;-0.05517708;0.020597918;true
18049720;3799;1,69564E+12;243231578;9850;0.14046322;-0.098306045;0.060325976;true
18049721;3799;1,69564E+12;243248245;9866;0.082571454;-0.12094779;0.11044443;true
18049722;3799;1,69564E+12;243264912;9883;0.05137274;-0.11154809;0.09537086;true
18049723;3799;1,69564E+12;243281579;9900;-0.02730685;-0.053093508;0.06573245;true
18049724;3799;1,69564E+12;243298246;9916;-0.09391516;-0.039010365;0.06531808;true
18049725;3799;1,69564E+12;243314913;9933;0.02661552;-0.035930708;0.12727645;true
18049726;3799;1,69564E+12;243331580;9950;0.03569576;-0.054699283;0.15674005;true
18049727;3799;1,69564E+12;243348247;9966;-0.021641621;-0.022189401;0.16483167;true
18049728;3799;1,69564E+12;243364914;9983;0.028174458;0.01850182;0.13618472;true
18049729;3799;1,69564E+12;243381581;10000;-0.07130032;0.025177302;0.10085611;true
18049730;3799;1,69564E+12;243398248;10016;0.047695972;-3.6130467E-4;0.10319504;true
18049731;3799;1,69564E+12;243414915;10033;0.032579746;-0.030282231;0.11588646;true
18049732;3799;1,69564E+12;243431582;10050;0.13461241;-0.04242087;0.0904346;true
18049733;3799;1,69564E+12;243448249;10066;0.09861079;-0.03253065;0.10509181;true
18049734;3799;1,69564E+12;243464916;10083;0.20050895;0.033479333;0.06744107;true
18049735;3799;1,69564E+12;243481583;10100;0.13390201;-0.0058761365;0.0482493;true
18049736;3799;1,69564E+12;243498250;10116;0.16787812;-0.047141187;0.044730574;true
18049737;3799;1,69564E+12;243514917;10133;0.04454338;-0.08663362;0.044675093;true
18049738;3799;1,69564E+12;243531584;10150;-0.005575326;-0.1282173;0.10454208;true
18049739;3799;1,69564E+12;243548251;10166;0.0015775735;-0.11567674;0.103103556;true
18049740;3799;1,69564E+12;243564918;10183;-0.02257137;-0.09372414;0.09651621;true
18049741;3799;1,69564E+12;243581585;10200;0.0026427342;-0.07978967;0.082108036;true
18049742;3799;1,69564E+12;243598252;10216;0.0037329993;-0.07094652;0.10194989;true
18049743;3799;1,69564E+12;243614919;10233;0.029923636;-0.05324766;0.10733876;true
18049744;3799;1,69564E+12;243631586;10250;0.06387815;-0.07405588;0.10250431;true
18049745;3799;1,69564E+12;243648253;10266;0.121569514;-0.06997306;0.10317506;true
18049746;3799;1,69564E+12;243664920;10283;0.11918748;-0.022414241;0.10208353;true
18049747;3799;1,69564E+12;243681587;10300;0.060558815;0.052407913;0.05808468;true
18049748;3799;1,69564E+12;243698254;10316;0.07392849;0.014099694;0.026545145;true
18049749;3799;1,69564E+12;243714921;10333;0.13056496;-0.085349075;0.030817349;true
18048591;3799;1,69564E+12;288682487;274080;0.7016579;11.483693;-14.56235;false
18048592;3799;1,69564E+12;288699154;274097;1.657414;-0.90526175;0.44286138;false
18048593;3799;1,69564E+12;288715821;274113;1.8419913;-0.3324994;0.869956;false
18048594;3799;1,69564E+12;288732488;274130;1.4408102;0.05121285;0.7088217;false
18048595;3799;1,69564E+12;288749155;274147;0.7192681;0.04223081;0.39904785;false
18048596;3799;1,69564E+12;288765822;274163;-0.16156116;-0.2642098;-0.022709493;false
18048597;3799;1,69564E+12;288782489;274180;-1.1767348;-1.0150585;-0.94027245;false
18048598;3799;1,69564E+12;288799156;274197;0.43548054;0.22692637;0.48187083;false
18048599;3799;1,69564E+12;288815823;274213;1.157185;1.229457;1.3672867;false
18048600;3799;1,69564E+12;288832490;274230;0.52192533;1.1028658;0.8460809;false
18048601;3799;1,69564E+12;288849157;274247;0.6077382;0.962782;0.97930384;false
18048602;3799;1,69564E+12;288865824;274263;1.3629285;1.3325667;1.8260324;false
18048603;3799;1,69564E+12;288882491;274280;2.4485064;1.9568769;2.8450637;false
18048604;3799;1,69564E+12;288899158;274297;3.6667979;2.216607;3.1204937;false
18048605;3799;1,69564E+12;288915825;274313;3.0304887;1.8993317;1.7342159;false
18048606;3799;1,69564E+12;288932492;274330;2.5000496;0.5023154;0.18528843;false
18048607;3799;1,69564E+12;288949159;274347;2.6562402;0.7587819;-1.0905077;false
18048608;3799;1,69564E+12;288965826;274363;2.3790808;1.0303648;-1.5117285;false
18048609;3799;1,69564E+12;288982493;274380;2.7565687;0.4824808;-2.2629611;false
18048610;3799;1,69564E+12;288999160;274397;3.2954762;-0.19263604;-2.0456429;false
18048611;3799;1,69564E+12;289015827;274413;1.0515176;-0.3266075;-2.1326263;false
18048612;3799;1,69564E+12;289032494;274430;-1.7833393;-0.3075632;-1.2015582;false
18048613;3799;1,69564E+12;289049161;274447;-3.4873886;0.23514043;-0.5356344;false
18048614;3799;1,69564E+12;289065828;274463;-0.86737925;1.0040886;-1.2587577;false
18048615;3799;1,69564E+12;289082495;274480;1.4382718;1.7877369;-1.9254527;false
18048616;3799;1,69564E+12;289099162;274497;0.33382282;1.8859111;-0.9624824;false
18048617;3799;1,69564E+12;289115829;274513;-2.1319935;0.8232742;-0.14185704;false
18048618;3799;1,69564E+12;289132496;274530;-2.4002225;0.38853475;-0.13414897;false
18048619;3799;1,69564E+12;289149163;274547;-3.6646388;-1.6199071;1.0156054;false
18048620;3799;1,69564E+12;289165830;274563;-1.3138787;-1.26495;0.68661547;false
18048621;3799;1,69564E+12;289182497;274580;-0.47681415;-1.0577695;0.28555846;false
18048622;3799;1,69564E+12;289199164;274597;0.10261776;-1.6101894;0.59264123;false
18048623;3799;1,69564E+12;289215831;274613;-0.29251152;-1.7560194;0.6802052;false
18048624;3799;1,69564E+12;289232498;274630;-0.42751282;-1.4999738;0.5552565;false
18048625;3799;1,69564E+12;289249165;274647;-0.27721363;-0.8406917;0.44470066;false
18048626;3799;1,69564E+12;289265832;274663;-0.42511976;-0.4154077;0.3913941;false
18048627;3799;1,69564E+12;289282499;274680;-0.4128173;-0.22938329;0.65779763;false
18048628;3799;1,69564E+12;289299166;274697;-0.465491;-0.51748353;0.81291837;false
18048629;3799;1,69564E+12;289315833;274713;-0.45732656;-0.82268035;0.7883419;false
18048630;3799;1,69564E+12;289332500;274730;-0.96960974;-0.8301327;1.1539768;false
18048631;3799;1,69564E+12;289349167;274747;-2.1096292;-1.3228594;1.6039598;false
18048632;3799;1,69564E+12;289365834;274763;-2.1089034;-1.6092021;2.2045236;false
18048633;3799;1,69564E+12;289382501;274780;-4.3026595;-2.692547;1.5004766;false
18048634;3799;1,69564E+12;289399168;274797;-4.9257793;-3.1735437;0.22338542;false
18048635;3799;1,69564E+12;289415835;274813;-3.2268167;-1.9085428;-2.490256;false
18048636;3799;1,69564E+12;289432502;274830;-1.1016625;-0.4237657;-2.9356706;false
18048637;3799;1,69564E+12;289449169;274847;-0.023664784;0.9712296;-2.5662389;false
18048638;3799;1,69564E+12;289465836;274863;2.258162;2.766181;-1.3803313;false
18048639;3799;1,69564E+12;289482503;274880;2.314996;2.6682706;-0.3421834;false
18048640;3799;1,69564E+12;289499170;274897;1.5837272;2.5219934;0.43296722;false
18048641;3799;1,69564E+12;289515837;274913;1.1113505;2.4653914;0.89434713;false
18048642;3799;1,69564E+12;289532504;274930;1.0236671;2.1628542;0.9404035;false
18048643;3799;1,69564E+12;289549171;274947;0.068550624;0.44690928;-0.10141079;false
18048644;3799;1,69564E+12;289565838;274963;-0.018203765;-0.80646735;-0.2500147;false
18048645;3799;1,69564E+12;289582505;274980;0.49787697;-1.0909027;0.18860146;false
18048646;3799;1,69564E+12;289599172;274997;1.0307013;-0.5282482;0.5270867;false
18048647;3799;1,69564E+12;289615839;275013;0.609093;-0.4419469;0.28424624;false
18048648;3799;1,69564E+12;289632506;275030;0.55488294;-0.39687464;0.17963563;false
18048649;3799;1,69564E+12;289649173;275047;0.43349805;0.2065408;0.2674712;false
18048650;3799;1,69564E+12;289665840;275063;0.89873546;0.83856136;0.6195041;false
18048651;3799;1,69564E+12;289682507;275080;0.77700555;0.87827516;0.6710691;false
18048652;3799;1,69564E+12;289699174;275097;-0.1304921;0.20857656;0.12338868;false
18048653;3799;1,69564E+12;289715841;275113;0.059772715;0.26998064;0.19125636;false
18048654;3799;1,69564E+12;289732508;275130;0.5527964;0.7361036;0.56285655;false
18048655;3799;1,69564E+12;289749175;275147;1.0013978;1.0829573;0.80440086;false
18048656;3799;1,69564E+12;289765842;275163;1.6792381;1.3357931;1.083837;false
18048657;3799;1,69564E+12;289782509;275180;4.339829;2.2948067;1.7281775;false
18048658;3799;1,69564E+12;289799176;275197;5.3940043;1.8316209;0.78436893;false
18048659;3799;1,69564E+12;289815843;275213;3.5251164;0.40853107;-0.8686603;false
18048660;3799;1,69564E+12;289832510;275230;1.9941285;-0.6931905;-2.5475912;false
18048661;3799;1,69564E+12;289849177;275247;1.1849887;-1.3299522;-2.7370582;false
18048662;3799;1,69564E+12;289865844;275263;-0.7622405;-2.2173376;-1.0015947;false
18048663;3799;1,69564E+12;289882511;275280;-2.3932433;-2.149085;-0.06681825;false
18048664;3799;1,69564E+12;289899178;275297;-1.8180014;-2.2668812;0.47807705;false
18048665;3799;1,69564E+12;289915845;275313;-2.301703;-2.115571;0.56957424;false
18048666;3799;1,69564E+12;289932512;275330;-2.274493;-0.9702268;0.18629463;false
18048667;3799;1,69564E+12;289949179;275347;-1.8057446;-0.57039803;0.62196594;false
18048668;3799;1,69564E+12;289965846;275363;-0.5463334;0.007951532;-0.026821008;false
18048669;3799;1,69564E+12;289982513;275380;-0.03746674;0.57851845;-0.38205883;false
18048670;3799;1,69564E+12;289999180;275397;-0.28745773;0.86542696;-0.26953787;false
18048671;3799;1,69564E+12;290015847;275413;0.67565775;1.6739616;-0.8110546;false
18048672;3799;1,69564E+12;290032514;275430;-1.3704002;0.8831718;0.71573615;false
18048673;3799;1,69564E+12;290049181;275447;-1.6460502;0.68361783;0.86063063;false
18048674;3799;1,69564E+12;290065848;275463;-0.45922628;0.28638336;0.34682193;false
18048675;3799;1,69564E+12;290082515;275480;0.039311703;0.13931197;0.26949763;false
18048676;3799;1,69564E+12;290099182;275497;0.4339943;0.111957915;0.11834966;false
18048677;3799;1,69564E+12;290115849;275513;0.7172798;0.37730452;-0.023984121;false
18048678;3799;1,69564E+12;290132516;275530;0.5168948;0.7217737;0.12400727;false
18048679;3799;1,69564E+12;290149183;275547;-0.7735352;0.2261961;0.38604766;false
18048680;3799;1,69564E+12;290165850;275563;-1.5924517;0.028592343;0.74040073;false
18048681;3799;1,69564E+12;290182517;275580;-1.8212148;0.17634143;0.6598957;false
18048682;3799;1,69564E+12;290199184;275597;-1.3333274;-0.20968054;0.35087788;false
18048683;3799;1,69564E+12;290215851;275613;-0.4076592;-0.19424582;-0.47987798;false
18048684;3799;1,69564E+12;290232518;275630;-0.30880484;-0.66257304;-0.21578765;false
18048685;3799;1,69564E+12;290249185;275647;-0.51940084;0.34561822;-0.40138745;false
18048686;3799;1,69564E+12;290265852;275663;-1.370383;0.5873567;-1.1055257;false
18048687;3799;1,69564E+12;290282519;275680;1.6658603;-0.48167026;-2.5467944;false
18048688;3799;1,69564E+12;290299186;275697;5.3610663;1.1075038;-1.3751435;false
18048689;3799;1,69564E+12;290315853;275713;-1.3801645;1.728571;1.8579414;false
18048690;3799;1,69564E+12;290332520;275730;-2.6674619;-1.8679315;0.29237887;false
18048691;3799;1,69564E+12;290349187;275747;0.12180612;1.0032036;0.88622797;false
18048692;3799;1,69564E+12;290365854;275763;-0.3329044;0.9973701;0.56643665;false
18048693;3799;1,69564E+12;290382521;275780;-0.5645099;-0.18118651;1.1775702;false
18048694;3799;1,69564E+12;290399188;275797;-1.3754904;-2.1579602;1.0936639;false
18048695;3799;1,69564E+12;290415855;275813;-1.7829512;-3.1265595;0.33587512;false
18048696;3799;1,69564E+12;290432522;275830;0.121059045;-0.7126061;0.086672716;false
18048697;3799;1,69564E+12;290449189;275847;1.0942631;-0.24866523;-0.46292233;false
18048698;3799;1,69564E+12;290465856;275863;0.32755315;1.5698272;2.8072014;false
18048699;3799;1,69564E+12;290482523;275880;-2.0791373;2.4452975;0.101372905;false
18048700;3799;1,69564E+12;290499190;275897;-2.9736698;-1.0393441;-4.138445;false
18048701;3799;1,69564E+12;290515857;275913;0.8565638;-0.3522603;-0.37407303;false
18048702;3799;1,69564E+12;290532524;275930;2.036084;-0.42765105;1.468295;false
18048703;3799;1,69564E+12;290549191;275947;1.1207964;-0.038977314;1.5474199;false
18048704;3799;1,69564E+12;290565858;275963;0.26952487;-0.30718783;-0.18741928;false
18048705;3799;1,69564E+12;290582525;275980;-0.07519982;-0.7469479;-0.11825922;false
18048706;3799;1,69564E+12;290599192;275997;-0.11241719;-0.18365034;-0.1051944;false
18048707;3799;1,69564E+12;290615859;276013;-0.92676777;-1.083471;0.58696336;false
18048708;3799;1,69564E+12;290632526;276030;-0.76521593;-1.6277444;0.43511736;false
18048709;3799;1,69564E+12;290649193;276047;1.0771903;-1.3631771;2.2888496;false
18048710;3799;1,69564E+12;290665860;276063;0.64413774;0.0470763;1.2862924;false
18048711;3799;1,69564E+12;290682527;276080;0.36614043;0.5651517;0.8764275;false
18048712;3799;1,69564E+12;290699194;276097;0.34300226;0.86088216;0.13949136;false
18048713;3799;1,69564E+12;290715861;276113;3.0609365;1.2936639;1.0378836;false
18048714;3799;1,69564E+12;290732528;276130;4.7100005;1.8177608;-0.33644193;false
18048715;3799;1,69564E+12;290749195;276147;4.8121657;2.2433608;-1.4080018;false
18048716;3799;1,69564E+12;290765862;276163;3.6831892;1.3770549;-2.5920792;false
18048717;3799;1,69564E+12;290782529;276180;0.9899557;1.425269;-2.2875612;false
18048718;3799;1,69564E+12;290799196;276197;1.0479175;0.95811343;-1.8753331;false
18048719;3799;1,69564E+12;290815863;276213;1.7916194;0.669111;-1.9392941;false
18048720;3799;1,69564E+12;290832530;276230;-0.02617467;0.5375914;-1.2820026;false
18048721;3799;1,69564E+12;290849197;276247;-1.6698333;0.22087376;-0.15548033;false
18048722;3799;1,69564E+12;290865864;276263;-1.4868916;0.63536406;0.41820008;false
18048723;3799;1,69564E+12;290882531;276280;-1.5386934;-0.70408;-0.61860955;false
18048724;3799;1,69564E+12;290899198;276297;0.6541766;0.35215786;-0.879918;false
18048725;3799;1,69564E+12;290915865;276313;-1.3156477;-0.11806434;0.4365199;false
18048726;3799;1,69564E+12;290932532;276330;-2.361435;-1.0616947;1.3982786;false
18048727;3799;1,69564E+12;290949199;276347;-2.0341654;-0.8846829;1.3325785;false
18048728;3799;1,69564E+12;290965866;276363;-0.73899484;0.011362459;0.5860331;false
18048729;3799;1,69564E+12;290982533;276380;-0.07949093;0.31186375;0.20758083;false
18048730;3799;1,69564E+12;290999200;276397;0.07308919;-0.06742302;0.5114511;false
18048731;3799;1,69564E+12;291015867;276413;-0.84760755;-0.86516345;1.6951742;false
18048732;3799;1,69564E+12;291032534;276430;0.53730786;0.5432336;-0.07124612;false
18048733;3799;1,69564E+12;291049201;276447;-0.27770266;-0.34469557;0.53595436;false
18048734;3799;1,69564E+12;291065868;276463;-0.7550958;-0.46164328;1.1064669;false
18048735;3799;1,69564E+12;291082535;276480;-0.57009006;-0.44887027;0.7974485;false
18048736;3799;1,69564E+12;291099202;276497;-0.29307744;0.25837693;0.2874396;false
18048737;3799;1,69564E+12;291115869;276513;-0.97889566;-0.7759142;1.0597535;false
18048738;3799;1,69564E+12;291132536;276530;-1.9773871;-1.7815404;1.9336203;false
18048739;3799;1,69564E+12;291149203;276547;-2.0745595;-2.1505778;1.4840236;false
18048740;3799;1,69564E+12;291165870;276563;-1.9042438;-2.4757597;1.2726402;false
18048741;3799;1,69564E+12;291182537;276580;-2.2019615;-2.6752431;0.87113297;false
18048742;3799;1,69564E+12;291199204;276597;-3.0749114;-3.0611906;-1.1801252;false
18048743;3799;1,69564E+12;291215871;276613;-2.6303487;-0.056898136;-2.4376793;false
18048744;3799;1,69564E+12;291232538;276630;-0.9776685;0.8951001;-3.0207114;false
18048745;3799;1,69564E+12;291249205;276647;1.7197975;1.0285639;-2.0555112;false
18048746;3799;1,69564E+12;291265872;276663;1.6991285;0.304239;-0.105526485;false
18048747;3799;1,69564E+12;291282539;276680;0.6106055;-0.034926336;-0.35979643;false
18048748;3799;1,69564E+12;291299206;276697;0.7395816;-0.026731232;-0.8689822;false
18048749;3799;1,69564E+12;291315873;276713;0.85471344;1.1185341;0.046499196;false
18048750;3799;1,69564E+12;291332540;276730;0.47073185;1.9670349;0.2793096;false
18048751;3799;1,69564E+12;291349207;276747;1.4566942;1.896264;-0.13685033;false
18048752;3799;1,69564E+12;291365874;276763;1.7243036;1.7590679;0.3937693;false
18048753;3799;1,69564E+12;291382541;276780;1.2259897;1.8676678;1.200778;false
18048754;3799;1,69564E+12;291399208;276797;0.37003016;1.5463132;1.2053293;false
18048755;3799;1,69564E+12;291415875;276813;0.810155;1.0243196;0.57763237;false
18048756;3799;1,69564E+12;291432542;276830;1.11462;0.8835378;0.8457011;false
18048757;3799;1,69564E+12;291449209;276847;0.84773564;0.33682033;0.8583814;false
18048758;3799;1,69564E+12;291465876;276863;1.1379317;-0.2124731;0.8376331;false
18048759;3799;1,69564E+12;291482543;276880;0.8587587;-0.36535102;1.2710414;false
18048760;3799;1,69564E+12;291499210;276897;0.615236;-0.129015;1.4250836;false
18048761;3799;1,69564E+12;291515877;276913;0.9436472;0.056366876;0.33645374;false
18048762;3799;1,69564E+12;291532544;276930;1.0090988;-0.1515253;-0.80305266;false
18048763;3799;1,69564E+12;291549211;276947;1.3713485;-0.23536365;-0.03283258;false
18048764;3799;1,69564E+12;291565878;276963;1.2318407;-0.47319573;-0.060797166;false
18048765;3799;1,69564E+12;291582545;276980;0.812361;-0.614474;-0.74268895;false
18048766;3799;1,69564E+12;291599212;276997;1.036245;0.11429383;-0.87372065;false
18048767;3799;1,69564E+12;291615879;277013;0.50825584;0.38622722;-0.904622;false
18048768;3799;1,69564E+12;291632546;277030;-0.18552798;0.19557919;-1.07319;false
18048769;3799;1,69564E+12;291649213;277047;0.32254404;0.16724712;-1.2112386;false
18048770;3799;1,69564E+12;291665880;277063;0.4502014;-0.06742059;-1.0332375;false
18048771;3799;1,69564E+12;291682547;277080;0.102954805;-0.3163278;-0.5957092;false
18048772;3799;1,69564E+12;291699214;277097;0.31449896;-0.06996214;-0.4338011;false
18048773;3799;1,69564E+12;291715881;277113;-0.124556296;0.43900105;-0.19664125;false
18048774;3799;1,69564E+12;291732548;277130;-1.8697591;-1.09655;1.3020396;false
18048775;3799;1,69564E+12;291749215;277147;0.009244939;0.28779498;-0.1498756;false
18048776;3799;1,69564E+12;291765882;277163;-0.1431362;0.39611045;-0.4769983;false
18048777;3799;1,69564E+12;291782549;277180;-0.6250282;0.62205017;-0.19155256;false
18048778;3799;1,69564E+12;291799216;277197;-0.93733484;0.3231225;0.3643232;false
18048779;3799;1,69564E+12;291815883;277213;-0.4996252;0.32081285;0.5210921;false
18048780;3799;1,69564E+12;291832550;277230;0.12904379;0.16074756;0.34967378;false
18048781;3799;1,69564E+12;291849217;277247;0.4589228;-0.09526402;0.12949666;false
18048782;3799;1,69564E+12;291865884;277263;-0.09361184;-0.35861272;0.41965106;false
18048783;3799;1,69564E+12;291882551;277280;-1.1137807;-0.43832797;1.0452557;false
18048784;3799;1,69564E+12;291899218;277297;-1.2491666;-0.49545076;1.0060009;false
18048785;3799;1,69564E+12;291915885;277313;-0.99428153;-0.5347671;0.73416686;false
18048786;3799;1,69564E+12;291932552;277330;-1.2656704;-0.74446017;0.9762604;false
18048787;3799;1,69564E+12;291949219;277347;-1.830837;-1.185002;1.3973985;false
18048788;3799;1,69564E+12;291965886;277363;-2.0960832;-1.529799;1.44169;false
18048789;3799;1,69564E+12;291982553;277380;-2.122982;-1.3469214;0.6049227;false
18048790;3799;1,69564E+12;291999220;277397;-2.3543627;-1.3142698;-0.07629211;false
18048791;3799;1,69564E+12;292015887;277413;-2.9054902;-1.7391245;-1.1096064;false
18048792;3799;1,69564E+12;292032554;277430;-1.9138806;-1.9188362;-1.7841295;false
18048793;3799;1,69564E+12;292049221;277447;-1.0117013;-1.4893076;-2.2740927;false
18048794;3799;1,69564E+12;292065888;277463;-0.12171503;-0.46983182;-2.3809755;false
18048795;3799;1,69564E+12;292082555;277480;1.3777246;0.88981736;-0.8776915;false
18048796;3799;1,69564E+12;292099222;277497;1.4807193;1.4626658;1.5536084;false
18048797;3799;1,69564E+12;292115889;277513;1.9413267;1.418347;3.1760209;false
18048798;3799;1,69564E+12;292132556;277530;1.3093556;1.2905657;0.49533665;false
18048799;3799;1,69564E+12;292149223;277547;0.6894933;1.2999405;-1.4617381;false
18048800;3799;1,69564E+12;292165890;277563;1.5123118;2.725432;1.6205297;false
18048801;3799;1,69564E+12;292182557;277580;1.2310766;2.8847244;1.8734962;false
18048802;3799;1,69564E+12;292199224;277597;1.4787035;2.3792822;1.1683009;false
18048803;3799;1,69564E+12;292215891;277613;1.3557453;1.4753891;0.4929755;false
18048804;3799;1,69564E+12;292232558;277630;1.0458716;0.24505104;0.2039845;false
18048805;3799;1,69564E+12;292249225;277647;0.588123;-0.7096296;-0.12876101;false
18048806;3799;1,69564E+12;292265892;277663;0.4290908;-0.8735402;-0.045921803;false
18048807;3799;1,69564E+12;292282559;277680;0.30283034;-0.87757474;0.14515181;false
18048808;3799;1,69564E+12;292299226;277697;0.46067572;-0.74759036;0.34083214;false
18048809;3799;1,69564E+12;292315893;277713;0.96673447;-0.57723653;0.07272385;false
18048810;3799;1,69564E+12;292332560;277730;1.2735296;-0.38196817;-0.1890865;false
18048811;3799;1,69564E+12;292349227;277747;1.1120998;-0.040045846;-0.43664262;false
18048812;3799;1,69564E+12;292365894;277763;1.0733198;0.56349236;-0.6901895;false
18048813;3799;1,69564E+12;292382561;277780;1.7643522;1.4358613;-0.7362604;false
18048814;3799;1,69564E+12;292399228;277797;1.423523;1.3248202;-1.5126202;false
18048815;3799;1,69564E+12;292415895;277813;0.5478505;0.5388942;-1.8709364;false
18048816;3799;1,69564E+12;292432562;277830;0.06512517;0.36811706;-1.2597415;false
18048817;3799;1,69564E+12;292449229;277847;0.2426705;-0.024673581;-1.1978114;false
18048818;3799;1,69564E+12;292465896;277863;-0.20631805;-0.2319892;-1.0992328;false
18048819;3799;1,69564E+12;292482563;277880;-0.6053523;0.24467286;-0.824457;false
18048820;3799;1,69564E+12;292499230;277897;-0.5774008;0.8177346;-0.5193459;false
18048821;3799;1,69564E+12;292515897;277913;-0.22139217;0.7982801;-0.47121552;false
18048822;3799;1,69564E+12;292532564;277930;-0.10103449;0.36112604;0.20703448;false
18048823;3799;1,69564E+12;292549231;277947;-0.18968019;-0.31934538;0.8645185;false
18048824;3799;1,69564E+12;292565898;277963;0.4104918;-1.0233953;2.0074835;false
18048825;3799;1,69564E+12;292582565;277980;-1.2279917;-1.5716875;2.5874147;false
18048826;3799;1,69564E+12;292599232;277997;1.637963;0.12374688;-1.407039;false
18048827;3799;1,69564E+12;292615899;278013;-0.02687466;-0.021901147;0.4414179;false
18048828;3799;1,69564E+12;292632566;278030;-0.69403595;-0.76287365;1.5325841;false
18048829;3799;1,69564E+12;292649233;278047;-0.63144356;-0.6539455;0.5418105;false
18048830;3799;1,69564E+12;292665900;278063;-0.61556226;-0.07968307;0.018747449;false
18048831;3799;1,69564E+12;292682567;278080;-0.5394707;-0.095032774;0.11981159;false
18048832;3799;1,69564E+12;292699234;278097;-1.079185;-0.45151335;0.7767991;false
18048833;3799;1,69564E+12;292715901;278113;-1.7971054;-0.26006702;1.0239582;false
18048834;3799;1,69564E+12;292732568;278130;-1.593611;0.0058124317;0.43099955;false
18048835;3799;1,69564E+12;292749235;278147;-1.0010899;-0.14086553;0.38941184;false
18048836;3799;1,69564E+12;292765902;278163;-1.2653531;-1.0466493;1.2890028;false
18048837;3799;1,69564E+12;292782569;278180;-1.8512679;-1.4629036;1.9348412;false
18048838;3799;1,69564E+12;292799236;278197;-2.157785;-1.5003847;1.445386;false
18048839;3799;1,69564E+12;292815903;278213;-2.1715822;-1.9114803;0.55758506;false
18048840;3799;1,69564E+12;292832570;278230;-2.1822042;-1.3639439;-0.4542736;false
